Xcoord,Ycoord,SquareX,SquareY,CubeX,CubeY,Depth
3.48,0.88,12.1104,0.7744,42.1441920,0.6814720,48.89000
3.48,0.90,12.1104,0.8100,42.1441920,0.7290000,48.94000
3.48,0.92,12.1104,0.8464,42.1441920,0.7786880,48.99000
3.48,0.94,12.1104,0.8836,42.1441920,0.8305840,49.05000
3.48,0.96,12.1104,0.9216,42.1441920,0.8847360,49.11000
3.48,0.98,12.1104,0.9604,42.1441920,0.9411920,49.17000
3.48,1.00,12.1104,1.0000,42.1441920,1.0000000,49.23000
3.48,1.02,12.1104,1.0404,42.1441920,1.0612080,49.30000
3.48,1.04,12.1104,1.0816,42.1441920,1.1248640,49.37000
3.48,1.06,12.1104,1.1236,42.1441920,1.1910160,49.44000
3.48,1.08,12.1104,1.1664,42.1441920,1.2597120,49.52000
3.48,1.10,12.1104,1.2100,42.1441920,1.3310000,49.59000
3.48,1.12,12.1104,1.2544,42.1441920,1.4049280,49.67000
3.48,1.14,12.1104,1.2996,42.1441920,1.4815440,49.75000
3.48,1.16,12.1104,1.3456,42.1441920,1.5608960,49.84000
3.48,1.18,12.1104,1.3924,42.1441920,1.6430320,49.93000
3.48,1.20,12.1104,1.4400,42.1441920,1.7280000,50.02000
3.48,1.22,12.1104,1.4884,42.1441920,1.8158480,50.11000
3.48,1.24,12.1104,1.5376,42.1441920,1.9066240,50.20000
3.48,1.26,12.1104,1.5876,42.1441920,2.0003760,50.30000
3.48,1.28,12.1104,1.6384,42.1441920,2.0971520,50.40000
3.48,1.30,12.1104,1.6900,42.1441920,2.1970000,50.51000
3.48,1.32,12.1104,1.7424,42.1441920,2.2999680,50.61000
3.48,1.34,12.1104,1.7956,42.1441920,2.4061040,50.72000
3.48,1.36,12.1104,1.8496,42.1441920,2.5154560,50.83000
3.48,1.38,12.1104,1.9044,42.1441920,2.6280720,50.94000
3.48,1.40,12.1104,1.9600,42.1441920,2.7440000,51.06000
3.48,1.42,12.1104,2.0164,42.1441920,2.8632880,51.18000
3.48,1.44,12.1104,2.0736,42.1441920,2.9859840,51.30000
3.48,1.46,12.1104,2.1316,42.1441920,3.1121360,51.43000
3.48,1.48,12.1104,2.1904,42.1441920,3.2417920,51.55000
3.48,1.50,12.1104,2.2500,42.1441920,3.3750000,51.68000
3.48,1.52,12.1104,2.3104,42.1441920,3.5118080,51.81000
3.48,1.54,12.1104,2.3716,42.1441920,3.6522640,51.95000
3.48,1.56,12.1104,2.4336,42.1441920,3.7964160,52.08000
3.48,1.58,12.1104,2.4964,42.1441920,3.9443120,52.22000
3.48,1.60,12.1104,2.5600,42.1441920,4.0960000,52.37000
3.48,1.62,12.1104,2.6244,42.1441920,4.2515280,52.51000
3.48,1.64,12.1104,2.6896,42.1441920,4.4109440,52.66000
3.48,1.66,12.1104,2.7556,42.1441920,4.5742960,52.81000
3.48,1.68,12.1104,2.8224,42.1441920,4.7416320,52.96000
3.48,1.70,12.1104,2.8900,42.1441920,4.9130000,53.12000
3.48,1.72,12.1104,2.9584,42.1441920,5.0884480,53.28000
3.48,1.74,12.1104,3.0276,42.1441920,5.2680240,53.44000
3.48,1.76,12.1104,3.0976,42.1441920,5.4517760,53.60000
3.48,1.78,12.1104,3.1684,42.1441920,5.6397520,53.77000
3.48,1.80,12.1104,3.2400,42.1441920,5.8320000,53.93000
3.48,1.82,12.1104,3.3124,42.1441920,6.0285680,54.10000
3.48,1.84,12.1104,3.3856,42.1441920,6.2295040,54.28000
3.48,1.86,12.1104,3.4596,42.1441920,6.4348560,54.45000
3.48,1.88,12.1104,3.5344,42.1441920,6.6446720,54.63000
3.48,1.90,12.1104,3.6100,42.1441920,6.8590000,54.81000
3.48,1.92,12.1104,3.6864,42.1441920,7.0778880,55.00000
3.48,1.94,12.1104,3.7636,42.1441920,7.3013840,55.19000
3.48,1.96,12.1104,3.8416,42.1441920,7.5295360,55.37000
3.48,1.98,12.1104,3.9204,42.1441920,7.7623920,55.57000
3.48,2.00,12.1104,4.0000,42.1441920,8.0000000,55.76000
3.48,2.02,12.1104,4.0804,42.1441920,8.2424080,55.96000
3.48,2.04,12.1104,4.1616,42.1441920,8.4896640,56.16000
3.48,2.06,12.1104,4.2436,42.1441920,8.7418160,56.36000
3.48,2.08,12.1104,4.3264,42.1441920,8.9989120,56.57000
3.48,2.10,12.1104,4.4100,42.1441920,9.2610000,56.77000
3.48,2.12,12.1104,4.4944,42.1441920,9.5281280,56.98000
3.48,2.14,12.1104,4.5796,42.1441920,9.8003440,57.20000
3.48,2.16,12.1104,4.6656,42.1441920,10.0776960,57.41000
3.48,2.18,12.1104,4.7524,42.1441920,10.3602320,57.63000
3.48,2.20,12.1104,4.8400,42.1441920,10.6480000,57.85000
3.48,2.22,12.1104,4.9284,42.1441920,10.9410480,58.07000
3.48,2.24,12.1104,5.0176,42.1441920,11.2394240,58.30000
3.48,2.26,12.1104,5.1076,42.1441920,11.5431760,58.53000
3.48,2.28,12.1104,5.1984,42.1441920,11.8523520,58.76000
3.48,2.30,12.1104,5.2900,42.1441920,12.1670000,58.99000
3.48,2.32,12.1104,5.3824,42.1441920,12.4871680,59.23000
3.48,2.34,12.1104,5.4756,42.1441920,12.8129040,59.47000
3.48,2.36,12.1104,5.5696,42.1441920,13.1442560,59.71000
3.48,2.38,12.1104,5.6644,42.1441920,13.4812720,59.95000
3.48,2.40,12.1104,5.7600,42.1441920,13.8240000,60.20000
3.48,2.42,12.1104,5.8564,42.1441920,14.1724880,60.45000
3.48,2.44,12.1104,5.9536,42.1441920,14.5267840,60.70000
3.48,2.46,12.1104,6.0516,42.1441920,14.8869360,60.96000
3.48,2.48,12.1104,6.1504,42.1441920,15.2529920,61.21000
3.48,2.50,12.1104,6.2500,42.1441920,15.6250000,61.47000
3.48,2.52,12.1104,6.3504,42.1441920,16.0030080,61.74000
3.48,2.54,12.1104,6.4516,42.1441920,16.3870640,62.00000
3.48,2.56,12.1104,6.5536,42.1441920,16.7772160,62.27000
3.48,2.58,12.1104,6.6564,42.1441920,17.1735120,62.54000
3.48,2.60,12.1104,6.7600,42.1441920,17.5760000,62.81000
3.48,2.62,12.1104,6.8644,42.1441920,17.9847280,63.09000
3.48,2.64,12.1104,6.9696,42.1441920,18.3997440,63.37000
3.48,2.66,12.1104,7.0756,42.1441920,18.8210960,63.65000
3.48,2.68,12.1104,7.1824,42.1441920,19.2488320,63.93000
3.48,2.70,12.1104,7.2900,42.1441920,19.6830000,64.22000
3.48,2.72,12.1104,7.3984,42.1441920,20.1236480,64.50000
3.48,2.74,12.1104,7.5076,42.1441920,20.5708240,64.79000
3.48,2.76,12.1104,7.6176,42.1441920,21.0245760,65.09000
3.48,2.78,12.1104,7.7284,42.1441920,21.4849520,65.38000
3.48,2.80,12.1104,7.8400,42.1441920,21.9520000,65.68000
3.48,2.82,12.1104,7.9524,42.1441920,22.4257680,65.99000
3.48,2.84,12.1104,8.0656,42.1441920,22.9063040,66.29000
3.48,2.86,12.1104,8.1796,42.1441920,23.3936560,66.60000
3.48,2.88,12.1104,8.2944,42.1441920,23.8878720,66.91000
3.48,2.90,12.1104,8.4100,42.1441920,24.3890000,67.22000
3.48,2.92,12.1104,8.5264,42.1441920,24.8970880,67.53000
3.48,2.94,12.1104,8.6436,42.1441920,25.4121840,67.85000
3.48,2.96,12.1104,8.7616,42.1441920,25.9343360,68.17000
3.48,2.98,12.1104,8.8804,42.1441920,26.4635920,68.49000
3.48,3.00,12.1104,9.0000,42.1441920,27.0000000,68.82000
3.48,3.02,12.1104,9.1204,42.1441920,27.5436080,69.14000
3.48,3.04,12.1104,9.2416,42.1441920,28.0944640,69.48000
3.48,3.06,12.1104,9.3636,42.1441920,28.6526160,69.81000
3.48,3.08,12.1104,9.4864,42.1441920,29.2181120,70.14000
3.48,3.10,12.1104,9.6100,42.1441920,29.7910000,70.48000
3.48,3.12,12.1104,9.7344,42.1441920,30.3713280,70.82000
3.48,3.14,12.1104,9.8596,42.1441920,30.9591440,71.17000
3.48,3.16,12.1104,9.9856,42.1441920,31.5544960,71.51000
3.48,3.18,12.1104,10.1124,42.1441920,32.1574320,71.86000
3.48,3.20,12.1104,10.2400,42.1441920,32.7680000,72.21000
3.48,3.22,12.1104,10.3684,42.1441920,33.3862480,72.57000
3.48,3.24,12.1104,10.4976,42.1441920,34.0122240,72.92000
3.48,3.26,12.1104,10.6276,42.1441920,34.6459760,73.28000
3.48,3.28,12.1104,10.7584,42.1441920,35.2875520,73.64000
3.48,3.30,12.1104,10.8900,42.1441920,35.9370000,74.01000
3.48,3.32,12.1104,11.0224,42.1441920,36.5943680,74.37000
3.48,3.34,12.1104,11.1556,42.1441920,37.2597040,74.74000
3.48,3.36,12.1104,11.2896,42.1441920,37.9330560,75.12000
3.48,3.38,12.1104,11.4244,42.1441920,38.6144720,75.49000
3.48,3.40,12.1104,11.5600,42.1441920,39.3040000,75.87000
3.48,3.42,12.1104,11.6964,42.1441920,40.0016880,76.25000
3.48,3.44,12.1104,11.8336,42.1441920,40.7075840,76.63000
3.48,3.46,12.1104,11.9716,42.1441920,41.4217360,77.02000
3.48,3.48,12.1104,12.1104,42.1441920,42.1441920,77.40000
3.48,3.50,12.1104,12.2500,42.1441920,42.8750000,77.79000
3.48,3.52,12.1104,12.3904,42.1441920,43.6142080,78.19000
3.48,3.54,12.1104,12.5316,42.1441920,44.3618640,78.58000
3.48,3.56,12.1104,12.6736,42.1441920,45.1180160,78.98000
3.48,3.58,12.1104,12.8164,42.1441920,45.8827120,79.38000
3.48,3.60,12.1104,12.9600,42.1441920,46.6560000,79.78000
3.48,3.62,12.1104,13.1044,42.1441920,47.4379280,80.19000
3.48,3.64,12.1104,13.2496,42.1441920,48.2285440,80.60000
3.48,3.66,12.1104,13.3956,42.1441920,49.0278960,81.01000
3.48,3.68,12.1104,13.5424,42.1441920,49.8360320,81.42000
3.48,3.70,12.1104,13.6900,42.1441920,50.6530000,81.84000
3.48,3.72,12.1104,13.8384,42.1441920,51.4788480,82.26000
3.48,3.74,12.1104,13.9876,42.1441920,52.3136240,82.68000
3.48,3.76,12.1104,14.1376,42.1441920,53.1573760,83.11000
3.48,3.78,12.1104,14.2884,42.1441920,54.0101520,83.53000
3.48,3.80,12.1104,14.4400,42.1441920,54.8720000,83.96000
3.48,3.82,12.1104,14.5924,42.1441920,55.7429680,84.39000
3.48,3.84,12.1104,14.7456,42.1441920,56.6231040,84.83000
3.48,3.86,12.1104,14.8996,42.1441920,57.5124560,85.27000
3.48,3.88,12.1104,15.0544,42.1441920,58.4110720,85.71000
3.48,3.90,12.1104,15.2100,42.1441920,59.3190000,86.15000
3.48,3.92,12.1104,15.3664,42.1441920,60.2362880,86.59000
3.48,3.94,12.1104,15.5236,42.1441920,61.1629840,87.04000
3.48,3.96,12.1104,15.6816,42.1441920,62.0991360,87.49000
3.48,3.98,12.1104,15.8404,42.1441920,63.0447920,87.95000
3.48,4.00,12.1104,16.0000,42.1441920,64.0000000,88.40000
3.50,0.00,12.2500,0.0000,42.8750000,0.0000000,49.60000
3.50,0.02,12.2500,0.0004,42.8750000,0.0000080,49.54000
3.50,0.04,12.2500,0.0016,42.8750000,0.0000640,49.48000
3.50,0.06,12.2500,0.0036,42.8750000,0.0002160,49.42000
3.50,0.08,12.2500,0.0064,42.8750000,0.0005120,49.36000
3.50,0.10,12.2500,0.0100,42.8750000,0.0010000,49.31000
3.50,0.12,12.2500,0.0144,42.8750000,0.0017280,49.26000
3.50,0.14,12.2500,0.0196,42.8750000,0.0027440,49.21000
3.50,0.16,12.2500,0.0256,42.8750000,0.0040960,49.17000
3.50,0.18,12.2500,0.0324,42.8750000,0.0058320,49.13000
3.50,0.20,12.2500,0.0400,42.8750000,0.0080000,49.09000
3.50,0.22,12.2500,0.0484,42.8750000,0.0106480,49.05000
3.50,0.24,12.2500,0.0576,42.8750000,0.0138240,49.02000
3.50,0.26,12.2500,0.0676,42.8750000,0.0175760,48.98000
3.50,0.28,12.2500,0.0784,42.8750000,0.0219520,48.95000
3.50,0.30,12.2500,0.0900,42.8750000,0.0270000,48.93000
3.50,0.32,12.2500,0.1024,42.8750000,0.0327680,48.90000
3.50,0.34,12.2500,0.1156,42.8750000,0.0393040,48.88000
3.50,0.36,12.2500,0.1296,42.8750000,0.0466560,48.86000
3.50,0.38,12.2500,0.1444,42.8750000,0.0548720,48.85000
3.50,0.40,12.2500,0.1600,42.8750000,0.0640000,48.83000
3.50,0.42,12.2500,0.1764,42.8750000,0.0740880,48.82000
3.50,0.44,12.2500,0.1936,42.8750000,0.0851840,48.81000
3.50,0.46,12.2500,0.2116,42.8750000,0.0973360,48.81000
3.50,0.48,12.2500,0.2304,42.8750000,0.1105920,48.80000
3.50,0.50,12.2500,0.2500,42.8750000,0.1250000,48.80000
3.50,0.52,12.2500,0.2704,42.8750000,0.1406080,48.80000
3.50,0.54,12.2500,0.2916,42.8750000,0.1574640,48.81000
3.50,0.56,12.2500,0.3136,42.8750000,0.1756160,48.81000
3.50,0.58,12.2500,0.3364,42.8750000,0.1951120,48.82000
3.50,0.60,12.2500,0.3600,42.8750000,0.2160000,48.83000
3.50,0.62,12.2500,0.3844,42.8750000,0.2383280,48.85000
3.50,0.64,12.2500,0.4096,42.8750000,0.2621440,48.86000
3.50,0.66,12.2500,0.4356,42.8750000,0.2874960,48.88000
3.50,0.68,12.2500,0.4624,42.8750000,0.3144320,48.90000
3.50,0.70,12.2500,0.4900,42.8750000,0.3430000,48.93000
3.50,0.72,12.2500,0.5184,42.8750000,0.3732480,48.95000
3.50,0.74,12.2500,0.5476,42.8750000,0.4052240,48.98000
3.50,0.76,12.2500,0.5776,42.8750000,0.4389760,49.02000
3.50,0.78,12.2500,0.6084,42.8750000,0.4745520,49.05000
3.50,0.80,12.2500,0.6400,42.8750000,0.5120000,49.09000
3.50,0.82,12.2500,0.6724,42.8750000,0.5513680,49.13000
3.50,0.84,12.2500,0.7056,42.8750000,0.5927040,49.17000
3.50,0.86,12.2500,0.7396,42.8750000,0.6360560,49.21000
3.50,0.88,12.2500,0.7744,42.8750000,0.6814720,49.26000
3.50,0.90,12.2500,0.8100,42.8750000,0.7290000,49.31000
3.50,0.92,12.2500,0.8464,42.8750000,0.7786880,49.36000
3.50,0.94,12.2500,0.8836,42.8750000,0.8305840,49.42000
3.50,0.96,12.2500,0.9216,42.8750000,0.8847360,49.48000
3.50,0.98,12.2500,0.9604,42.8750000,0.9411920,49.54000
3.50,1.00,12.2500,1.0000,42.8750000,1.0000000,49.60000
3.50,1.02,12.2500,1.0404,42.8750000,1.0612080,49.67000
3.50,1.04,12.2500,1.0816,42.8750000,1.1248640,49.73000
3.50,1.06,12.2500,1.1236,42.8750000,1.1910160,49.80000
3.50,1.08,12.2500,1.1664,42.8750000,1.2597120,49.88000
3.50,1.10,12.2500,1.2100,42.8750000,1.3310000,49.95000
3.50,1.12,12.2500,1.2544,42.8750000,1.4049280,50.03000
3.50,1.14,12.2500,1.2996,42.8750000,1.4815440,50.11000
3.50,1.16,12.2500,1.3456,42.8750000,1.5608960,50.19000
3.50,1.18,12.2500,1.3924,42.8750000,1.6430320,50.28000
3.50,1.20,12.2500,1.4400,42.8750000,1.7280000,50.37000
3.50,1.22,12.2500,1.4884,42.8750000,1.8158480,50.46000
3.50,1.24,12.2500,1.5376,42.8750000,1.9066240,50.55000
3.50,1.26,12.2500,1.5876,42.8750000,2.0003760,50.65000
3.50,1.28,12.2500,1.6384,42.8750000,2.0971520,50.75000
3.50,1.30,12.2500,1.6900,42.8750000,2.1970000,50.85000
3.50,1.32,12.2500,1.7424,42.8750000,2.2999680,50.95000
3.50,1.34,12.2500,1.7956,42.8750000,2.4061040,51.06000
3.50,1.36,12.2500,1.8496,42.8750000,2.5154560,51.17000
3.50,1.38,12.2500,1.9044,42.8750000,2.6280720,51.28000
3.50,1.40,12.2500,1.9600,42.8750000,2.7440000,51.39000
3.50,1.42,12.2500,2.0164,42.8750000,2.8632880,51.51000
3.50,1.44,12.2500,2.0736,42.8750000,2.9859840,51.63000
3.50,1.46,12.2500,2.1316,42.8750000,3.1121360,51.75000
3.50,1.48,12.2500,2.1904,42.8750000,3.2417920,51.87000
3.50,1.50,12.2500,2.2500,42.8750000,3.3750000,52.00000
3.50,1.52,12.2500,2.3104,42.8750000,3.5118080,52.13000
3.50,1.54,12.2500,2.3716,42.8750000,3.6522640,52.26000
3.50,1.56,12.2500,2.4336,42.8750000,3.7964160,52.40000
3.50,1.58,12.2500,2.4964,42.8750000,3.9443120,52.53000
3.50,1.60,12.2500,2.5600,42.8750000,4.0960000,52.67000
3.50,1.62,12.2500,2.6244,42.8750000,4.2515280,52.81000
3.50,1.64,12.2500,2.6896,42.8750000,4.4109440,52.96000
3.50,1.66,12.2500,2.7556,42.8750000,4.5742960,53.11000
3.50,1.68,12.2500,2.8224,42.8750000,4.7416320,53.26000
3.50,1.70,12.2500,2.8900,42.8750000,4.9130000,53.41000
3.50,1.72,12.2500,2.9584,42.8750000,5.0884480,53.56000
3.50,1.74,12.2500,3.0276,42.8750000,5.2680240,53.72000
3.50,1.76,12.2500,3.0976,42.8750000,5.4517760,53.88000
3.50,1.78,12.2500,3.1684,42.8750000,5.6397520,54.04000
3.50,1.80,12.2500,3.2400,42.8750000,5.8320000,54.21000
3.50,1.82,12.2500,3.3124,42.8750000,6.0285680,54.38000
3.50,1.84,12.2500,3.3856,42.8750000,6.2295040,54.55000
3.50,1.86,12.2500,3.4596,42.8750000,6.4348560,54.72000
3.50,1.88,12.2500,3.5344,42.8750000,6.6446720,54.89000
3.50,1.90,12.2500,3.6100,42.8750000,6.8590000,55.07000
3.50,1.92,12.2500,3.6864,42.8750000,7.0778880,55.25000
3.50,1.94,12.2500,3.7636,42.8750000,7.3013840,55.44000
3.50,1.96,12.2500,3.8416,42.8750000,7.5295360,55.62000
3.50,1.98,12.2500,3.9204,42.8750000,7.7623920,55.81000
3.50,2.00,12.2500,4.0000,42.8750000,8.0000000,56.00000
3.50,2.02,12.2500,4.0804,42.8750000,8.2424080,56.19000
3.50,2.04,12.2500,4.1616,42.8750000,8.4896640,56.39000
3.50,2.06,12.2500,4.2436,42.8750000,8.7418160,56.59000
3.50,2.08,12.2500,4.3264,42.8750000,8.9989120,56.79000
3.50,2.10,12.2500,4.4100,42.8750000,9.2610000,56.99000
3.50,2.12,12.2500,4.4944,42.8750000,9.5281280,57.20000
3.50,2.14,12.2500,4.5796,42.8750000,9.8003440,57.41000
3.50,2.16,12.2500,4.6656,42.8750000,10.0776960,57.62000
3.50,2.18,12.2500,4.7524,42.8750000,10.3602320,57.83000
3.50,2.20,12.2500,4.8400,42.8750000,10.6480000,58.05000
3.50,2.22,12.2500,4.9284,42.8750000,10.9410480,58.27000
3.50,2.24,12.2500,5.0176,42.8750000,11.2394240,58.49000
3.50,2.26,12.2500,5.1076,42.8750000,11.5431760,58.71000
3.50,2.28,12.2500,5.1984,42.8750000,11.8523520,58.94000
3.50,2.30,12.2500,5.2900,42.8750000,12.1670000,59.17000
3.50,2.32,12.2500,5.3824,42.8750000,12.4871680,59.40000
3.50,2.34,12.2500,5.4756,42.8750000,12.8129040,59.63000
3.50,2.36,12.2500,5.5696,42.8750000,13.1442560,59.87000
3.50,2.38,12.2500,5.6644,42.8750000,13.4812720,60.11000
3.50,2.40,12.2500,5.7600,42.8750000,13.8240000,60.35000
3.50,2.42,12.2500,5.8564,42.8750000,14.1724880,60.60000
3.50,2.44,12.2500,5.9536,42.8750000,14.5267840,60.84000
3.50,2.46,12.2500,6.0516,42.8750000,14.8869360,61.09000
3.50,2.48,12.2500,6.1504,42.8750000,15.2529920,61.35000
3.50,2.50,12.2500,6.2500,42.8750000,15.6250000,61.60000
3.50,2.52,12.2500,6.3504,42.8750000,16.0030080,61.86000
3.50,2.54,12.2500,6.4516,42.8750000,16.3870640,62.12000
3.50,2.56,12.2500,6.5536,42.8750000,16.7772160,62.38000
3.50,2.58,12.2500,6.6564,42.8750000,17.1735120,62.64000
3.50,2.60,12.2500,6.7600,42.8750000,17.5760000,62.91000
3.50,2.62,12.2500,6.8644,42.8750000,17.9847280,63.18000
3.50,2.64,12.2500,6.9696,42.8750000,18.3997440,63.45000
3.50,2.66,12.2500,7.0756,42.8750000,18.8210960,63.73000
3.50,2.68,12.2500,7.1824,42.8750000,19.2488320,64.01000
3.50,2.70,12.2500,7.2900,42.8750000,19.6830000,64.29000
3.50,2.72,12.2500,7.3984,42.8750000,20.1236480,64.57000
3.50,2.74,12.2500,7.5076,42.8750000,20.5708240,64.86000
3.50,2.76,12.2500,7.6176,42.8750000,21.0245760,65.14000
3.50,2.78,12.2500,7.7284,42.8750000,21.4849520,65.43000
3.50,2.80,12.2500,7.8400,42.8750000,21.9520000,65.73000
3.50,2.82,12.2500,7.9524,42.8750000,22.4257680,66.02000
3.50,2.84,12.2500,8.0656,42.8750000,22.9063040,66.32000
3.50,2.86,12.2500,8.1796,42.8750000,23.3936560,66.62000
3.50,2.88,12.2500,8.2944,42.8750000,23.8878720,66.93000
3.50,2.90,12.2500,8.4100,42.8750000,24.3890000,67.23000
3.50,2.92,12.2500,8.5264,42.8750000,24.8970880,67.54000
3.50,2.94,12.2500,8.6436,42.8750000,25.4121840,67.85000
3.50,2.96,12.2500,8.7616,42.8750000,25.9343360,68.17000
3.50,2.98,12.2500,8.8804,42.8750000,26.4635920,68.48000
3.50,3.00,12.2500,9.0000,42.8750000,27.0000000,68.80000
3.50,3.02,12.2500,9.1204,42.8750000,27.5436080,69.12000
3.50,3.04,12.2500,9.2416,42.8750000,28.0944640,69.45000
3.50,3.06,12.2500,9.3636,42.8750000,28.6526160,69.77000
3.50,3.08,12.2500,9.4864,42.8750000,29.2181120,70.10000
3.50,3.10,12.2500,9.6100,42.8750000,29.7910000,70.43000
3.50,3.12,12.2500,9.7344,42.8750000,30.3713280,70.77000
3.50,3.14,12.2500,9.8596,42.8750000,30.9591440,71.10000
3.50,3.16,12.2500,9.9856,42.8750000,31.5544960,71.44000
3.50,3.18,12.2500,10.1124,42.8750000,32.1574320,71.78000
3.50,3.20,12.2500,10.2400,42.8750000,32.7680000,72.13000
3.50,3.22,12.2500,10.3684,42.8750000,33.3862480,72.47000
3.50,3.24,12.2500,10.4976,42.8750000,34.0122240,72.82000
3.50,3.26,12.2500,10.6276,42.8750000,34.6459760,73.18000
3.50,3.28,12.2500,10.7584,42.8750000,35.2875520,73.53000
3.50,3.30,12.2500,10.8900,42.8750000,35.9370000,73.89000
3.50,3.32,12.2500,11.0224,42.8750000,36.5943680,74.25000
3.50,3.34,12.2500,11.1556,42.8750000,37.2597040,74.61000
3.50,3.36,12.2500,11.2896,42.8750000,37.9330560,74.97000
3.50,3.38,12.2500,11.4244,42.8750000,38.6144720,75.34000
3.50,3.40,12.2500,11.5600,42.8750000,39.3040000,75.71000
3.50,3.42,12.2500,11.6964,42.8750000,40.0016880,76.08000
3.50,3.44,12.2500,11.8336,42.8750000,40.7075840,76.46000
3.50,3.46,12.2500,11.9716,42.8750000,41.4217360,76.84000
3.50,3.48,12.2500,12.1104,42.8750000,42.1441920,77.22000
3.50,3.50,12.2500,12.2500,42.8750000,42.8750000,77.60000
3.50,3.52,12.2500,12.3904,42.8750000,43.6142080,77.99000
3.50,3.54,12.2500,12.5316,42.8750000,44.3618640,78.37000
3.50,3.56,12.2500,12.6736,42.8750000,45.1180160,78.76000
3.50,3.58,12.2500,12.8164,42.8750000,45.8827120,79.16000
3.50,3.60,12.2500,12.9600,42.8750000,46.6560000,79.55000
3.50,3.62,12.2500,13.1044,42.8750000,47.4379280,79.95000
3.50,3.64,12.2500,13.2496,42.8750000,48.2285440,80.35000
3.50,3.66,12.2500,13.3956,42.8750000,49.0278960,80.75000
3.50,3.68,12.2500,13.5424,42.8750000,49.8360320,81.16000
3.50,3.70,12.2500,13.6900,42.8750000,50.6530000,81.57000
3.50,3.72,12.2500,13.8384,42.8750000,51.4788480,81.98000
3.50,3.74,12.2500,13.9876,42.8750000,52.3136240,82.39000
3.50,3.76,12.2500,14.1376,42.8750000,53.1573760,82.81000
3.50,3.78,12.2500,14.2884,42.8750000,54.0101520,83.23000
3.50,3.80,12.2500,14.4400,42.8750000,54.8720000,83.65000
3.50,3.82,12.2500,14.5924,42.8750000,55.7429680,84.07000
3.50,3.84,12.2500,14.7456,42.8750000,56.6231040,84.50000
3.50,3.86,12.2500,14.8996,42.8750000,57.5124560,84.93000
3.50,3.88,12.2500,15.0544,42.8750000,58.4110720,85.36000
3.50,3.90,12.2500,15.2100,42.8750000,59.3190000,85.79000
3.50,3.92,12.2500,15.3664,42.8750000,60.2362880,86.23000
3.50,3.94,12.2500,15.5236,42.8750000,61.1629840,86.67000
3.50,3.96,12.2500,15.6816,42.8750000,62.0991360,87.11000
3.50,3.98,12.2500,15.8404,42.8750000,63.0447920,87.55000
3.50,4.00,12.2500,16.0000,42.8750000,64.0000000,88.00000
3.52,0.00,12.3904,0.0000,43.6142080,0.0000000,49.97000
3.52,0.02,12.3904,0.0004,43.6142080,0.0000080,49.91000
3.52,0.04,12.3904,0.0016,43.6142080,0.0000640,49.85000
3.52,0.06,12.3904,0.0036,43.6142080,0.0002160,49.79000
3.52,0.08,12.3904,0.0064,43.6142080,0.0005120,49.74000
3.52,0.10,12.3904,0.0100,43.6142080,0.0010000,49.69000
3.52,0.12,12.3904,0.0144,43.6142080,0.0017280,49.64000
3.52,0.14,12.3904,0.0196,43.6142080,0.0027440,49.59000
3.52,0.16,12.3904,0.0256,43.6142080,0.0040960,49.55000
3.52,0.18,12.3904,0.0324,43.6142080,0.0058320,49.51000
3.52,0.20,12.3904,0.0400,43.6142080,0.0080000,49.47000
3.52,0.22,12.3904,0.0484,43.6142080,0.0106480,49.43000
3.52,0.24,12.3904,0.0576,43.6142080,0.0138240,49.40000
3.52,0.26,12.3904,0.0676,43.6142080,0.0175760,49.37000
3.52,0.28,12.3904,0.0784,43.6142080,0.0219520,49.34000
3.52,0.30,12.3904,0.0900,43.6142080,0.0270000,49.31000
3.52,0.32,12.3904,0.1024,43.6142080,0.0327680,49.29000
3.52,0.34,12.3904,0.1156,43.6142080,0.0393040,49.27000
3.52,0.36,12.3904,0.1296,43.6142080,0.0466560,49.25000
3.52,0.38,12.3904,0.1444,43.6142080,0.0548720,49.23000
3.52,0.40,12.3904,0.1600,43.6142080,0.0640000,49.22000
3.52,0.42,12.3904,0.1764,43.6142080,0.0740880,49.21000
3.52,0.44,12.3904,0.1936,43.6142080,0.0851840,49.20000
3.52,0.46,12.3904,0.2116,43.6142080,0.0973360,49.19000
3.52,0.48,12.3904,0.2304,43.6142080,0.1105920,49.19000
3.52,0.50,12.3904,0.2500,43.6142080,0.1250000,49.19000
3.52,0.52,12.3904,0.2704,43.6142080,0.1406080,49.19000
3.52,0.54,12.3904,0.2916,43.6142080,0.1574640,49.19000
3.52,0.56,12.3904,0.3136,43.6142080,0.1756160,49.20000
3.52,0.58,12.3904,0.3364,43.6142080,0.1951120,49.21000
3.52,0.60,12.3904,0.3600,43.6142080,0.2160000,49.22000
3.52,0.62,12.3904,0.3844,43.6142080,0.2383280,49.23000
3.52,0.64,12.3904,0.4096,43.6142080,0.2621440,49.25000
3.52,0.66,12.3904,0.4356,43.6142080,0.2874960,49.27000
3.52,0.68,12.3904,0.4624,43.6142080,0.3144320,49.29000
3.52,0.70,12.3904,0.4900,43.6142080,0.3430000,49.31000
3.52,0.72,12.3904,0.5184,43.6142080,0.3732480,49.34000
3.52,0.74,12.3904,0.5476,43.6142080,0.4052240,49.37000
3.52,0.76,12.3904,0.5776,43.6142080,0.4389760,49.40000
3.52,0.78,12.3904,0.6084,43.6142080,0.4745520,49.43000
